Date&Time,TOTAL_THM_ONLY|P,TOTAL_NLDC_HYD|P,TOTAL_NLDC_GAS|P,TOTAL_NLDC_NPC|P,ALL_INDIA_WIND|P,ALL_IND_SOLAR|P,Solar,Solar+Wind,Total,NLDC_DEMAND|P,INTRA_SYSTEM_INTERTIA|P,ER_Total_Inertia|P,SYS_IN|P,SPARE 05
2021-12-20 04:05:00,97717.140625,4999.984375,2991.331298828125,5771.80078125,5004.2138671875,9.799161911010742,9.799161911010742,5014.013029098511,116494.27010917664,114950.140625,3.320086002349853,0.0,0.0,0.0
2022-02-16 09:20:00,142045.390625,16684.83984375,3168.504150390625,5070.794921875,1249.77197265625,19632.25390625,19632.25390625,20882.02587890625,187851.55541992188,187273.203125,3.3214831352233887,3.621985912322998,3.1371724605560303,8.181151390075684
2023-06-22 16:15:00,143807.75416666668,23469.20234375,4667.228645833334,4762.444466145834,13541.105891927084,21276.778971354168,21276.778971354168,34817.88486328125,211524.5144856771,207916.48020833332,3.394798755645752,3.621985912322998,2.7683513164520264,2.012030601501465
2022-03-31 07:30:00,145558.03125,15770.2197265625,4099.515625,4770.13623046875,4528.83740234375,5481.0947265625,5481.0947265625,10009.93212890625,180207.8349609375,180855.859375,3.40114688873291,3.621985912322998,3.225829839706421,16.1414794921875
2023-04-15 00:10:00,159671.24375,13066.614680989584,3901.671207682292,5225.204020182292,8569.114420572916,56.16770439147949,56.16770439147949,8625.282124964397,190490.01578381856,189558.08333333334,3.268032932281494,3.621985912322998,2.201402187347412,4.3829751968383786
2023-03-01 22:40:00,143546.8203125,11229.327473958334,2567.324112955729,4991.7013671875,10068.673111979168,199.50657297770184,199.50657297770184,10268.17968495687,172603.35295155842,172782.5671875,3.315089225769043,3.621985912322998,2.3792684078216557,10.486161231994627
2022-04-28 11:45:00,144669.03125,14436.357421875,4288.97265625,4239.060546875,3153.199462890625,33390.55859375,33390.55859375,36543.75805664063,204177.17993164065,202254.625,3.3510658740997314,3.621985912322998,3.1544761657714844,1.7885024547576904
2021-10-21 01:40:00,107734.7421875,20844.171875,3822.7548828125,5284.6884765625,4728.9365234375,-8.047388076782227,0.0,4728.9365234375,142415.2939453125,140154.21875,0.0,0.0,0.0,0.0
2022-05-22 01:00:00,123875.7265625,19260.3046875,2633.0263671875,4365.42431640625,23434.8203125,187.5552978515625,187.5552978515625,23622.37561035156,173756.8575439453,171893.875,3.3881006240844727,3.621985912322998,3.3977959156036377,1.8071036338806152
2023-01-05 14:10:00,139393.29479166667,6595.842594401041,2326.3553548177083,4837.207145182291,7590.107454427083,34494.83645833333,34494.83645833333,42084.94391276042,195237.64379882812,194436.21770833334,3.2311267852783203,3.621985912322998,2.097517490386963,9.732416152954102
2022-05-21 00:40:00,138624.40625,19365.375,4276.19140625,4377.6044921875,17251.498046875,148.4407196044922,148.4407196044922,17399.938766479492,184043.515914917,182216.375,3.3754220008850098,3.621985912322998,3.3747780323028564,1.8071036338806152
2022-07-04 13:45:00,117155.2578125,23013.2421875,2616.00927734375,5354.8740234375,14442.54296875,24709.150390625,24709.150390625,39151.693359375,187291.07666015625,185235.8125,3.3769917488098145,3.621985912322998,2.916494369506836,1.622092366218567
